10618,"Strauss, Eduard",Clear Track,"Naperville, Ill: Fema c1974",band,cond score,,NACWPI,No Call Number,,,,,large,,,
10619,"Strauss, Franz","Concerto, op. 8",NY: Carl Fischer c1937,"hrn, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10620,"Strauss, Johann, Jr.",Pizzicatto Polka,San Antonio: Southern c1984,"xylo, mrmba(3)","score, 4 parts",Arr: William J. Schinstine,NACWPI,No Call Number,,,,,quartet,,,
10621,"Strauss, Johann",Seven Strauss Waltzes,London: Chappell c1976,"rec(2), pno",2 scores,Arr: Brain Davey,NACWPI,3683,,,,,trio,,,
10622,"Strauss, Richard","Concerto No.1 in E-flat Major, Op-flat",New York: G. Schirmer,"hrn, pno","score, part",2 copies,NACWPI,No Call Number,,,,,duo,,,
10623,"Strauss, Richard",Orchesterstudien Für Posaune,Vienna: Universal Edition c1910,"tbn, tba",part,excerpt book,NACWPI,No Call Number,,,,,orch studies,,,
10624,"Strauss, Richard",Till Eulenspiegel's Blues from Till Eulenspiegel's Merry Pranks,"Delaware Water Gap, PA: Shawnee c1982","hrn(4), bass, perc","score, 6 parts",Ed & Arr: Don Haddad; Dur: ca. 2:15,NACWPI,No Call Number,,,,,sextet,,,
10625,"Strilko, Anthony",Music for Oboe Alone,"Bryn Mawr, PA: Theodore Presser c1969",ob,score,2 copies,NACWPI,No Call Number,,,,,Solo,,,
10626,"Stuart, Hugh M.",Concertino,New York: Carl Fisher c1962,"cl, pno","score, part",Ed: Don McCathren; Grade 3; Dur: 3:00,NACWPI,No Call Number,,,,,duo,,,
10627,"Stuart, Hugh M.",Essay,Boston: Boston Music c1971,"fl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10628,"Stuart, Hugh M., comp. and arr.",Flutist's Favorite Repertoire,Boston: Boston Music c1988,"fl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10629,"Stuart, Hugh M., comp. and arr.",Saxophone Classics,"Delaware Water Gap, PA: Shawnee c1973","sax-alt(2), sax-ten, sax-bari",score,,NACWPI,No Call Number,,,,,quartet,,,
10630,"Stuart, Hugh M.",Soft Shoo,"Delware Water Gap, PA: Shawnee c1987","euph(2), tba(2)","score, 4 parts",,NACWPI,No Call Number,,,,,quartet,,,
10631,"Stuart, Hugh M.",Soliloquy,"Delaware Water Gap, PA: Shawnee c1985","fl | ob | cl | sax-alt | bsn, pno","score, 5 parts",Dur: 2:30,NACWPI,No Call Number,,,,,duo,,,
10632,"Stubbins, William H. (William Harold), comp. and ed.","Recital Literature for the Clarinet, volume 1","Ann Arbor, MI: George Wahr c1966","cl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10633,"Stubbins, William H. (William Harold), ed.","Recital Literature for the Clarinet, volume II","Ann Arbor, Michigan: George Wahr c1964","cl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10634,"Stubbins, William H. (William Harold), ed.","Recital Literature for the Clarinet, volume III","Ann Arbor, Michigan: George Wahr c1956","cl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10635,"Stubbins, William H. (William Harold), ed.","Recital Literature for the Clarinet, volume IV","Ann Arbor, Michigan: George Wahr c1956","cl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10636,"Stubbins, William H. (William Harold), ed.","Recital Literature for the Clarinet, volume V","Ann Arbor, Michigan: George Wahr c1956","cl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10637,"Stucky, Steven",Refrains,"Bryn Mawr, PA: Theodore Presser c1989",perc(5),"score, 5 parts",,NACWPI,No Call Number,,,,,quintet,,,
10638,"Suderburg, Robert",Chamber Music III,"Bryn Mawr, PA: Theodore Presser c1980","tbn, pno","score, part",Dur: c.13:00,NACWPI,No Call Number,,,,,duo,,,
10639,"Suderburg, Robert",Chamber Music VII,"Bryn Mawr, PA: Theodore Presser c1984","tpt, pno","score, part",Ed: Ned Gardner; Dur: c.16:00,NACWPI,No Call Number,,,,,duo,,,
10640,"Suderburg, Robert",Chamber Music VIII,"Bryn Mawr, PA: Theodore Presser c1988","tpt-c, pno","score, part",Ed: Paul Sundberg,NACWPI,No Call Number,,,,,duo,,,
10641,"Suderburg, Robert",Concerto,"Bryn Mawr, PA: Theodore Presser c1984","perc, pno","score, part",Dur: c.24:00,NACWPI,No Call Number,,,,,duo,,,
10642,"Suderburg, Robert","Solo Music III: ""Bill at Colonus""","Bryn Mawr, PA: Theodore Presser Co. c1998",cl,,Dur: 16:00-17:00,NACWPI,No Call Number,,,,,Solo,,,
10643,"Sullivan, Arthur",Behold the Lord High Executioner! (from The Mikado),London: Chester c1985,any,"2 scores, 45 parts",Arr: Barrie Carson TurnerFor varied ensembles,NACWPI,No Call Number,,,,,large,,,
10644,"Summer, Joseph",Epigrams,ms copy [nd],"bsn, pno",score,,NACWPI,No Call Number,,,,,duo,,,
10645,"Sung, Stella",Paris 1987,San Antonio: Southern c1989,"fl, cl, bsn","score, 3 parts",,NACWPI,No Call Number,,,,,trio,,,
10646,"Susato, Tielman",3 Short Dances,"San Antonio, TX: SOuthern Music Co. c1990",mallet(ens),"score, 6 parts",Arr: Norman Weinberg,NACWPI,No Call Number,,,,,sextet,,,
10647,"Susato, Tielman",Three Renaissance Dances,"Delevan, NY: Kendor c1986",tpt(4),"score, 4 parts",,NACWPI,No Call Number,,,,,quartet,,,
10648,"Swack, Irwin",Ballade,"Delaware Water Gap, PA: Shawnee c1977","fl, pno","score, part",Dur: c.3:00,NACWPI,No Call Number,,,,,duo,,,
10649,"Swack, Irwin",Invocation,"Delaware Water Gap, PA: Shawnee c1977",fl,score,Dur: c.3:00,NACWPI,No Call Number,,,,,Solo,,,
10650,"Sweelinck, Jan Pieterszoon",Centone No. IX,San Antonio: Southern c1985,"tpt(2), hrn, tbn, tba","score, 5 parts",Arr: Verne Reynolds,NACWPI,No Call Number,,,,,quintet,,,
10651,"Sweelinck, Jan Pieterszoon",Hodie Christus Natus Est,St. Louis: Concordia c1966,"tpt(2), hrn, tbn, bari-bc, tba","score, 6 parts",Trans: Rudy Volkmann,NACWPI,No Call Number,,,,,sextet,,,
10652,"Swift, Robert F.","Fanfare, Galop, and March","Delevan, NY: Kendor c1978","tpt(2), hrn, tbn, tba, drum-snr","score, 6 parts",Grade 3 1/2; Dur: 3:20,NACWPI,No Call Number,,,,,sextet,,,
10653,"Sydeman, William","Music for Flute, Viola, Guitar, & Percussion",New York: C.F. Peters c1968,"fl, vla, gtr, perc(2)",5 parts,,NACWPI,No Call Number,,,,,quintet,,,
10654,"Takahashi, Yuji",Bridges I,New York: C.F. Peters c1969,"harpsichord, perc",score,"Dur: 7:00; 2 copiesCello needs to be amplified, harpsichord needs to be electric",NACWPI,No Call Number,,,,,trio,,,
10655,"Takahashi, Yuji",Operation Euler,New York: C.F. Peters c1969,ob(2) | ob(3),"score, 8 parts",,NACWPI,No Call Number,,,,,"duo, trio",,,
10656,"Taktakishvili, Otar",Sonata,New York: Associated c1977,"fl, pno","score, part",Ed: Louis Moyse,NACWPI,No Call Number,,,,,duo,,,
10657,"Tann, Hilary",Duo for oboe and viola,New York: Oxford University Press c1991,"ob, vla",2 scores,Dur: 10:00,NACWPI,No Call Number,,,,,duo,,,
10658,"Tárrega, Francisco",Recuerdos de la Alhambra,"San Antonio, TX: Southern Music Co. c1990",mrmba,part,Arr: Linda Maxey,NACWPI,No Call Number,,,,,Solo,,,
10659,"Tartini, Giuseppe",Lyrical Adante and Allegro,"Delevan, NY: Kendor c1989","fl, pno","score, part",Arr: Paul Morgan,NACWPI,No Call Number,,,,,duo,,,
10660,"Taxin, Ira",Fanfare for Brass Quintet,"Bryn Mawr, PA: Merion c1977","tpt-c | tpt(2), hrn, tbn, tba","score, 7 parts",Dur: ca. 30:00,NACWPI,No Call Number,,,,,,,,
10661,"Taylor, Joe R.",Congress Is In Session,San Antonio: Southern c1981,perc(3),"score, 3 parts",,NACWPI,No Call Number,,,,,trio,,,
10662,"Tchaikowsky, André","Sonata, Op.1",London: Josef Weinberger c1969,"cl-a, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10663,"Tchaikovsky, Peter Ilich",100 Tunes to Play Book 9,New York: Oxford University Press c1985,"any, pno","score, 3 parts (in C, in Bb, bass clef)",Arr: Kenneth Pont,NACWPI,No Call Number,,,,,,,,
10664,"Tchaikovsky, Peter Ilich","Autumn Song from ""The Seasons""",New York: Carl Fischer c1962,"cl, pno","score, part",Arr: Walter Emch; Grade 3; 2 copies,NACWPI,No Call Number,,,,,duo,,,
10665,"Tchaikovsky, Peter Ilich","June, Barcarolle (Op.37, No.6)",New York: Ricordi c1952,"cl, pno","score, part",Arr: Simeon Bellison,NACWPI,No Call Number,,,,,duo,,,
10666,"Tchaikovsky, Peter Ilich",Sweet Dreams,"Delevan, NY: Kendor c1964","ob, pno","score, part",Trans: Richard Fote; Grade 2; Dur: 1:45,NACWPI,No Call Number,,,,,duo,,,
10667,"Tchemberdjy, N.",Pioneer Suite,"Fairport, NY: Rochester c1962","tpt, pno","score, part",Ed: Thomas Hohstadt,NACWPI,No Call Number,,,,,duo,,,
10668,"Tcherepnin, Alexander",Percussion Movement (from Symphony No.1),"Bryn Mawr, PA: Theodore Presser c1973",perc,"score, 10 parts",Dur: c.3:00,NACWPI,No Call Number,,,,,dectet,,,
10669,"Teal, Larry",The Art of Saxophone Playing ,"Princeton, NJ: Summy-Birchard c1963",sax,book (111 pp.),"Second copy from Colantuono Scores Collection, KM.",NACWPI,No Call Number,,,,,Solo,,,Studies/Method
10670,"Telemann, Georg Philipp",Allegro Spiritoso,"Delevan, NY: Kendor c1987","tpt(2), hrn, tbn, tba","score, 5 parts",Arr: Arthur Frackenpohl; Grade 5; Dur: c.1:25,NACWPI,No Call Number,,,,,quintet,,,
10671,"Telemann, Georg Philipp","Arie from ""Pimpinone""","Stamford, CN: Jack Spratt c1965","ob, pno","score, part",Arr: Clifford P. Barnes,NACWPI,No Call Number,,,,,duo,,,
10672,"Telemann, Georg Philipp",Canonic Sonata No.1,"Delevan, NY: Kendor c1976",tbn(2),score,Arr: Dallas P. Parker; Grade 5; Dur: 4:00,NACWPI,No Call Number,,,,,duo,,,
10673,"Telemann, Georg Philipp",Canonic Sonata No.3,"Delevan, NY: Kendor c1976",tbn(2),score,Arr: Dallas P. Parker; Grade 5; Dur: 5:00,NACWPI,No Call Number,,,,,duo,,,
10674,"Telemann, Georg Philipp",Canonic Sonata No.6,"Delevan, NY: Kendor c1976",tbn(2),score,Arr: Dallas P. Parker; Grade 5; Dur: 5:00,NACWPI,No Call Number,,,,,duo,,,
10675,"Telemann, Georg Philipp",Concerto in E Minor,New York: G. Schirmer c1978,"fl(2), pno","score, 2 parts",Ed & Pno Red: Louis Moyse,NACWPI,No Call Number,,,,,trio,,,
10676,"Telemann, Georg Philipp",Menuett,"Delevan, NY: Kendor c1976","hrn, pno","score, part",Arr: Paul Stouffer; Grade 1 1/2; Dur: 1:58,NACWPI,No Call Number,,,,,duo,,,
10677,"Telemann, Georg Philipp","Methodical Sonatas, volume 1 from Zwolf Methodishe Sonaten","Delaware Water Gap, PA: Shawnee c1987",fl | ob | vln(2),score,Arr & Ed: Susanella Noble,NACWPI,No Call Number,,,,,duo,,,
10678,"Telemann, Georg Philipp",Sonata,"Delevan, NY: Kendor c1975",tbn(2),"score, 2 parts",Arr: Edward Bahr; Grade 3; Dur: 9:00,NACWPI,No Call Number,,,,,duo,,,
10679,"Telemann, Georg Philipp",Toccata,Los Angeles: Western International Music c1967,tpt(4),"score, 4 parts",Arr: Michael Moore,NACWPI,No Call Number,,,,,quartet,,,
10680,"Telemann, Georg Philipp",Trumpet Tune,"Delevan, NY: Kendor c1964",tpt(3),"score, 3 parts",Arr: Paul Stouffer; Grade 3; Dur: 2:00,NACWPI,No Call Number,,,,,,,,
10681,"Telemann, Georg Philipp",Twelve Fantasias,New York: G. Schirmer c1969,fl,1 part,Ed: Louis Moyse,NACWPI,No Call Number,,,,,Solo,,,
10682,"Temko, Peter",Sonatina for B-flat Clarinet and Piano,"Delaware Water Gap, PA: Shawnee c1977","cl, pno","score, part",Dur: c.5:00,NACWPI,No Call Number,,,,,duo,,,
10683,"Templar, Joan",Sonnet,"Delevan, NY: Kendor c1969","fl, pno","score, part",Grade 5; Dur: 5:00; 2 copies(record included in copy 1),NACWPI,No Call Number,,,,,3748,,,
10684,"Templeton, Alec",Pocket-Size Sonata No.2,"Delaware Water Gap, PA: Shawnee c1959","cl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10685,"Templeton, Alec",Scherzo Caprice,"Delaware Water Gap, PA: Shawnee c1965","ob, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10686,"Teuber, Fred W., arr.",Deck the Hall and Jingle Bells,"Delaware Water Gap, PA: Shawnee c1976","tpt(2), hrn, tbn, tbn-bs | tba","score, 5 parts",,NACWPI,No Call Number,,,,,quintet,,,
10687,"Teuber, Fred W.",Introduction Piece,"Delaware Water Gap, PA: Shawnee c1972","fl, ob, cl, hrn, bsn","score, 5 parts",Dur: 6:30,NACWPI,No Call Number,,,,,quintet,,,
10688,"Teuber, Fred W.",Variations on Scarborough Fair,"Delaware Water Gap, PA: Shawnee c1987","fl, ob, cl, hrn, bsn","score, 5 parts",Dur: c.3:15; 2 copies,NACWPI,No Call Number,,,,,quintet,,,
10689,"Thamm, Duane",Bellwood Six,"Glenview, IL: Creative c1965",perc(6),"score, 6 parts",Grade: easy; 2 copies,NACWPI,No Call Number,,,,,sextet,,,
10690,"Thamm, Duane",Double Swing-Duet,"Glenview, IL: Creative c1966",drum-snr(2),score,Grade: medium; 2 copies,NACWPI,No Call Number,,,,,duo,,,
10691,"Thamm, Duane",Etude in Accents,"Glenview, IL: Creative c1966",drum-snr,score,Grade: easy; 2 copies,NACWPI,No Call Number,,,,,Solo,,,
10692,"Thamm, Duane",Etude No.40,"Glenview, IL: Creative c1968","perc, pno","score, part",Grade: intermediate,NACWPI,No Call Number,,,,,duo,,,
10693,"Thamm, Duane",Rolling Progress,"Glenview, IL: Creative c1965",perc(7),"score, 7 parts",Grade: easy; 2 copies,NACWPI,No Call Number,,,,,septet,,,
10694,"Thamm, Duane",Rudimental Rock and Rolls,"Glenview, IL: Creative c1966",perc(5),"score, 5 parts",Grade: easy,NACWPI,No Call Number,,,,,quintet,,,
10695,"Thamm, Duane",Sonic Boom,"Glenview, IL: Creative c1965",perc(5),"score, 5 parts",Grade: easy; 2 copies,NACWPI,No Call Number,,,,,quintet,,,
10696,"Thamm, Duane",The Complete Xylophone and Marimba Method,Chicago: Ludwig c1966,xylo | mrmba,score,2 copies,NACWPI,No Call Number,,,,,method,,,
10697,"Thamm, Duane",The Complete Xylophone and Marimba Method,"Glenview, IL: Creative c1966",xylo | mrmba,score,,NACWPI,No Call Number,,,,,method,,,
10698,"Thamm, Duane",The Red Panthers,"Glenview, IL: Creative c1966",drum-snr(2),score,Grade: medium; 2 copies,NACWPI,No Call Number,,,,,duo,,,
10699,"Theophane, Sister M.",Prelude and Allegro,"Interlochen, MI: Interlochen c1960","ob, pno","score, part",Winning composition of the 1959 competition sponsored by NACWPI; 2 copies,NACWPI,No Call Number,,,,,duo,,,
10700,"Theophane, Sister M.",Prelude and Allegro,"Naperville, IL: Fema c1960","ob, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10701,"Thielman, Ronald",Theme for Trumpet,"Westbury, NY: Pro Art c1964","tpt, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10702,"Thomas, Augusta Read",Karumi,"Bryn Mahr, PA: Theodore Presser c1992",fl,part,,NACWPI,No Call Number,,,,,Solo,,,
10703,"Thomas, Augusta Read",Angel Shadows,"Bryn Mawr, PA: Theodore Presser c1995",fl,score (4 pp.),Dur: 6:00,NACWPI,No Call Number,,,,,Solo,,,
10704,"Thompson, Randall",Suite,Boston: E.C. Schirmer c1941,"ob, cl, vla","score, 3 parts",,NACWPI,No Call Number,,,,,trio,,,
10705,"Thomson, Virgil",Family Portrait,New York: G. Schirmer c1977,"tpt-c(2), hrn, tbn, tbn-bs","score, 4 parts",,NACWPI,No Call Number,,,,,quintet,,,
10706,"Thomson, Virgil",Five Portraits,New York: G. Schirmer c1977,"cl(2), cl-alt, cl-bs","score, 4 parts",,NACWPI,No Call Number,,,,,quintet,,,
10707,"Thomson, Virgil",Ode to the Wonders of Nature,New York: G. Schirmer c1968,"tpt(3), hrn(2), tbn(3), perc(3)",score,,NACWPI,No Call Number,,,,,large,,,
10708,"Tilles, Bob",Blue Percussion,"Glenview, IL: Creative c1966",perc(6),"score, 6 parts",Grade: medium-difficult; 2 copies,NACWPI,No Call Number,,,,,sextet,,,
10709,"Tilles, Bob",Drum Arrangement Duets,"Huntington, NY: HaMaR Percussion ",perc(2),score,2 copies,NACWPI,No Call Number,,,,,duo,,,
10710,"Tilles, Bob",Moodal Scene,"Glenview, IL: Creative c1966",perc(6),"score, 6 parts",Grade: medium; 2 copies,NACWPI,No Call Number,,,,,sextet,,,
10711,"Tilles, Bob",Practical Percussion Studies,New York: Henry Adler c1962,perc,score,Grade: advanced,NACWPI,No Call Number,,,,,method,,,
10712,"Tircuit, Heuwell ",Concerto ,New York: Associated c1975,"perc, orch",score,Dur: c.20:00 to 23:00,NACWPI,No Call Number,,,,,large,,,
10713,"Tircuit, Heuwell",Halcyon,New York: Associated c1975,"fl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10714,"Tircuit, Heuwell",Odoru Katachi (Dance Patterns),New York: Associated c1978,"perc, orch-chamber",score,Duration: 14:00,NACWPI,No Call Number,,,,,large,,,
10715,"Tobani, Theo M.",The Opera: Forty Operatic Selections Series 1-3,New York: Cark Fischer c1913,bari | tbn,part,,NACWPI,No Call Number,,,,,,,,
10716,"Topff, Johann",Das Ist Meine Freude (That is my Joy) ,"Delaware Water Gap, PA: Shawnee c1981",tpt(4),"score, 4 parts",Trans: David Baldwin; Dur: c.2:00,NACWPI,No Call Number,,,,,quartet,,,
10717,"Topff, Johann",Lobet Den Herrn (Praise the Lord),"Delaware Water Gap, PA: Shawnee c1981","hrn(4), tbn(3), bari-bc(2), bari-tc(2), tba(2)","score, 13 parts",Trans: David Baldwin; Dur: c.4:30,NACWPI,No Call Number,,,,,large,,,
10718,"Topliff, Roger",Reflections,"Bryn Mawr, PA: Theodore Presser c1977","cl(2), bsn","score, 3 parts",Dur: c.4:30,NACWPI,No Call Number,,,,,trio,,,
10719,"Torchinsky, Abe, comp. and ed.",20th Century Orchestra Studies,New York: G. Schirmer c1969,tba,score,,NACWPI,No Call Number,,,,,orch studies,,,
10720,"Torelli, Giuseppe",Sinfonia,"Delaware Water Gap, PA: Shawnee c1974","tpt(4), pno | org","score, 4 parts",Dur: c.5:00,NACWPI,No Call Number,,,,,quintet,,,
10721,"Torelli, Giuseppe",Sinfonia,"Delaware Water Gap, PA: Shawnee c1974","tpt-d(4), pno | org","score, 4 parts",Dur: c.5:00,NACWPI,No Call Number,,,,,quintet,,,
10722,"Torrebruno, Leonida",Metodo per Vibrafono,Italy: G. Ricordi c1957,vibraphone,score,,NACWPI,No Call Number,,,,,method,,,
10723,"Townsend, Douglas",Dr. Jolly's Quickstep,"Delaware Water Gap, PA: Shawnee c1983","tpt(2), hrn, tbn, tba, perc(opt)","score, 6 parts",Dur: c.3:30,NACWPI,No Call Number,,,,,"quintet, sextet",,,
10724,"Trafford, Edmund",Introduction and Allegro,Tenuto c1971,"cl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10725,"Trimble, Lester",Panels I,New York: C.F. Peters c1973,"perc(2), picc, sax-bari, vln, vla, vcl, bass, gtr, org, harpsichord","score, 11 parts","2 copiesElectric guiter, organ and harpsichord",NACWPI,No Call Number,,,,,large,,,
10726,"Tchaikovsky, Peter Ilich","Andante Cantabile from String Quartet, Op.11","Delevan, NY: Kendor c1960","cl(3), cl-alt, cl-bs, cl-sop-eb(opt), cl-ctralt(opt)","score, 7 parts",Trans: F. Sacci,NACWPI,No Call Number,,,,,"quintet, sextet, septet",,,
10727,"Tchaikovsky, Peter Ilich",Dance of the Reed Pipes,"Delevan, NY: Kendor c1984",fl(4),"score, 4 parts",Arr: James Christensen; Grade 4; Dur: 2:10,NACWPI,No Call Number,,,,,quartet,,,
10728,"Tchaikovsky, Peter Ilich",Dance of the Reed Pipes,"Delevan, NY: Kendor c1991","fl, ob, cl, hrn, bsn","score, 5 prts",Arr: Frank J. Halferty,NACWPI,No Call Number,,,,,quintet,,,
10729,"Tchaikovsky, Peter Ilich",Dance of the Sugar Plum Fairy,"Delevan, NY: Kendor c1989",band,score,Arr: James Christensen,NACWPI,No Call Number,,,,,large,,,
10730,"Tchaikovsky, Peter Ilich",Dance of the Sugar Plum Fairy,"Delevan, NY: Kendor c1984",fl(3),"score, 3 parts",Arr: James Christensen,NACWPI,No Call Number,,,,,trio,,,
10731,"Tchaikovsky, Peter Ilich",Dance of the Sugar Plum Fairy,"Delevan, NY:Kendor Music, Inc c1991","fl, ob, cl, hrn, bsn","score, 5 parts",Arr: Frank J. Halferty; Grade 4; Dur: 1:20,NACWPI,No Call Number,,,,,quintet,,,
10732,"Tchaikovsky, Peter Ilich",Dance of the Sugar Plum Fairy,"Delevan, NY: Kendor c1990","tpt(2), tbn(2)","score, 4 parts",Arr: Thomas Gordon Campbell; Grade 3 1/2; Dur 1:30,NACWPI,No Call Number,,,,,quartet,,,
10733,"Tchaikovsky, Peter Ilich",Dance of the Sugar Plum Fairy,"Delevan, NY: Kendor c1992","cl(3), cl-bs","score, 4 parts",Arr: Daniel Dorff; Grade 4; Dur: 2:00,NACWPI,No Call Number,,,,,quartet,,,
10734,"Tchaikovsky, Peter Ilich",Danse de la Fée Dragé (Dance of the Sugar Plum Fairy),"Delevan, NY: Kendor c1972","tbn-bs | tbn-tc, tbn(3), tbn-bs | tba","score, 6 parts",Arr: Matty Shiner; Grade 3; Dur: 2:00,NACWPI,No Call Number,,,,,quintet,,,
10735,"Tchaikovsky, Peter Ilich",Danse Des Mirlitons (Dance of the Reed Pipes),"Delevan, NY: Kendor c1972","tbn-bs | tbn-tc, tbn(3), tbn-bs | tba","score, 6 parts",Arr: Matty Shiner; Grade 4; Dur: 2:50,NACWPI,No Call Number,,,,,quintet,,,
10736,"Tchaikovsky, Peter Ilich",Humoreske,"Delevan, NY: Kendor c1988","fl, ob, cl, hrn, bsn","score, 5 parts",Arr: Conley; Grade 3; Dur: 3:00,NACWPI,No Call Number,,,,,quintet,,,
10737,"Tchaikovsky, Peter Ilich",March from the Nutcracker Suite,"Delevan, NY: Kendor c1989","fl, ob, cl, hrn, bsn","score, 5 parts",Arr: Frank J. Halferty; Grade 4; Dur: c.3:00,NACWPI,No Call Number,,,,,quintet,,,
10738,"Tchaikovsky, Peter Ilich",March Slav,"Delevan, NY: Kendor c1991",band,score,Arr: Frank J. Halferty: Grade 2.5; Dur: 4:20,NACWPI,No Call Number,,,,,large,,,
10739,"Tchaikovsky, Peter Ilich",Music for the Young,Los Angeles: Western International c1965,"fl, ob, cl, hrn, bsn","score, 5 parts",Arr: Ross Taylor,NACWPI,No Call Number,,,,,quintet,,,
10740,"Tchaikovsky, Peter Ilich",Overture 1812,"Delevan, NY: Kendor c1989",band,score,Arr: David Deitemyer,NACWPI,No Call Number,,,,,large,,,
10741,"Tchaikovsky, Peter Ilich",Overture to the Nutcracker Ballet,"Delevan, NY:Kendor Music, Inc. c1993","fl, ob, cl, hrn, bsn","score, 5 parts",Arr: Earl C. North; Grade 5; Dur: 3:15,NACWPI,No Call Number,,,,,quintet,,,
10742,"Tchaikovsky, Peter Ilich",Overture to The Nutcraker Suite,"Delevan, NY: Kendor c1990","tpt(2), hrn, tbn, tba","score, 5 parts",Arr: Charles Decker,NACWPI,No Call Number,,,,,quintet,,,
10743,"Tchaikovsky, Peter Ilich",Sailing Song,"Delevan, NY: Kendor c1969","tbn(2), pno","score, 2 parts",Arr: Art Dedrick; Grade 3; Dur: 1:30,NACWPI,No Call Number,,,,,trio,,,
10744,"Tchaikovsky, Peter Ilich",Sailing Song,"Delevan, NY: Kendor c1969","tbn, pno","score, part",Arr: Art Dedrick; Grade 1 1/2; Dur: 1:30,NACWPI,No Call Number,,,,,duo,,,
10745,"Tchaikovsky, Peter Ilich","Suite 1, Op.39",Los Angeles: Western International Music c1965,"fl, ob, cl, hrn, bsn","score, 6 parts",Arr: Ross Taylor,NACWPI,No Call Number,,,,,,,,
10746,"Tchaikovsky, Peter Ilich","Waltz (from Serenade for Strings, Op.48)","Delevan, NY: Kendor c1969",cl-choir,"score, 8 parts",Arr: Frank Sacci; Grade 4; Dur: 5:40,NACWPI,No Call Number,,,,,sextet,,,
10747,"Tchaikovsky, Peter Ilich",Swan Lake Suite,"Delevan, NY: Kendor c1992",band,score,Arr: Robert Bardeen; Grade 4; Dur: 9:05,NACWPI,No Call Number,,,,,large,,,
10748,"Tsontakis, George",Fervore,"Bryn Mawr, PA: Merion Music c1995","picc, pno","score (12 pp.), part",Dur: 7:00,NACWPI,No Call Number,,,,,,,,
10749,"Tull, Fisher",Brevard Fanfare,San Antonio: Southern c1989,"brass, perc","score, 13 parts",Dur: ca.3:00,NACWPI,No Call Number,,,,,large,,,
10750,"Tull, Fisher",Concerto da Camera,San Antonio: Southern c1989,"sax-alt, brass(5)","score, 6 parts",,NACWPI,No Call Number,,,,,sextet,,,
10751,"Tull, Fisher",Soundings,Delaware c1967,"tpt(6), hrn(6), tbn(3), tbn-bs, bari-tc(2), bari-bc(2), tba(2), perc(5)","score, 28 parts",Dur: c.5:30,NACWPI,No Call Number,,,,,large,,,
10752,"Tull, Fisher",Suite for Woodwind Quintet,"Delaware Water Gap, PA: Shawnee c1969","fl, ob, cl, hrn, bsn","score, 5 parts",Dur: c.12:00,NACWPI,No Call Number,,,,,quintet,,,
10753,"Turek, Ralph",Expostulation,"Delevan, NY: Kendor c1979","tbn, band",score,Arr: Kloman Schmidt; Solo grade 6; Band Grade 4; Dur: 3:00,NACWPI,No Call Number,,,,,large,,,
10754,"Turner, Barrie Carson, arr.",Christmas Fun,London: Novello c1991,"fl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10755,"Turner, Barrie Carson",Classical Pops Fun ,"Bryn Mawr, PA: Theodore Presser c1991","fl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10756,"Turner, Barrie Carson",Italian Opera Fun ,"Bryn Mawr, PA: Theodore Presser c1991","fl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10757,"Turner, Barrie Carson, arr.",Mozart Fun,London: Novello c1991,"fl, pno","score, part",,NACWPI,No Call Number,,,,,,,,
10758,"Turner, Barrie Carson",Pop Cantata Fun ,"Bryn Mawr, PA: Theodore Presser c1991","fl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10759,"Turner, Barrie Carson",Popular Classics Fun ,"Bryn Mawr, PA: Theodore Presser c1991","fl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10760,"Turner, Barrie Carson",Ragtime Fun ,London: Novello c1991,"fl, pno","score, part",,NACWPI,No Call Number,,,,,,,,
10761,"Turner, Barrie Carson",TV Theme Fun,"Bryn Mawr, PA: Theodore Presser c1991","fl, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
10762,"Turner, Barrie Carson",World Cup Italia '90 Theme (Puccini's Nessun Dorma! from Turandot),"London, GB: Novello c1990","rec, fl, vln, cl | sax-ten, pno","score, 4 parts",Arr: Barrie Carson Turner,NACWPI,3818,,,,,duo,,,
10763,"Tustin, Whitney",Fantasia Romantica,"Stamford, CN: Jack Spratt c1965","ob, pno","score, part",,NACWPI,No Call Number,,,,,duo,,,
